title,condition,url,kind
"한국 산업의 현재와 미래: 산업 한류를 꿈꾸며(Ⅰ), 공학",청강가능,http://www.kmooc.kr/courses/course-v1:UOUk+UOU101_01k+U102A_3_2018_T1/about,공학
"쉽게 이해하는 FTA, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:UOSk+ACE_UOS01+2018_1/about,사회
"경제학 첫걸음 Part 1: 미시경제학, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:YSUk+YSU_ECO01k+2018_T1/about,사회
"빅뱅 콘서트, 우주·생명·문명, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:KHUk+KH202+2018_KH202_1/about,사회
"바이오헬스 미래융합기술의 세계, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:KKUk+CK_KKUkbio001+2018_T2/about,인문
"Fun-MOOC : 기계는 영원하다!, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SKP.SNUk+FD_SKP_M2794_000100k+2018/about,공학
"알기 쉬운 영양학, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:PCUk+ACE_PCUk_01+2018_T1/about,자연
"화학 : 세상의 거의 모든 것!, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:SKP.SNUk+FD_SKP_304_016k+2018/about,자연
"일반인을 위한 일반상대성이론Ⅰ, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:KoreaUnivK+ku_phy_001+2018_A09/about,자연
"알기 쉬운 드론 항법제어, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SejonguniversityK+SJKMOOC03k+2018_01SJ3_R/about,공학
"인공지능과 기계학습, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KAISTk+KCS470+2017_K0203/about,공학
"바이오헬스 빅데이터 마이닝, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KKUk+CK_KKUkbio002+2017_T2/about,공학
"바이오에너제틱스(Bioenergetics), 자연",청강가능,http://www.kmooc.kr/courses/course-v1:KAISTk+BS501+2017_K8/about,자연
"미래로 가는 길, ALL 來(래), 인문",청강가능,http://www.kmooc.kr/courses/course-v1:SKKUk+CORE_SKKU_NTST100_01K+2017_T2_1/about,인문
"인체해부학 - 뼈대와 근육, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:KonYangK+KOCW_KY001+KY2017A01_3/about,의료
"서비스디자인, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:YSUk+YSU_BIZ03k+2017_T2/about,의료
"호모 폴리티쿠스 : 우리가 만든 세계, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:KHUk+KH102+2017_KH102_2/about,의료
"세계시민교육, 지구공동사회의 시민으로 살기, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:KHUk+KH101+2017_KH101_2/about,의료
"동역학 II , 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KAISTk+KMAE251+2017_K2/about,공학
"고령사회와 노인복지, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:MokwonK+ACE.MWK01+2017_T2/about,사회
"소셜벤처 창업과 펀딩, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:KAISTk+KAISTKMOOCSV01+2017_K4/about,사회
"동역학 I, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KAISTk+KMAE251+2017_K1/about,공학
"Introduction to Quantitative Investing, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SKKUk+SKKU_ECO3015_O1K+2017_SKKU09/about,공학
"4차 산업혁명과 사물인터넷 입문, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:SejonguniversityK+SJKMOOC01k+2017_01SJ1_R/about,인문
"우주의 이해, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:YSUk+YSU_UCC01k+2017_T1/about,인문
"소셜 벤처 창업과 펀딩, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:KAISTk+KAISTKMOOCSV01+2016_K4/about,사회
"일본어문법, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:BUFSk+CK.BUFS01+2016_JAPAN1/about,인문
"미적분학 - 활용을 중심으로, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:SKKUk+SKKU_EXGB506.01K+2016_SKKU02/about,자연
"일반인을 위한 일반상대성이론, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:KoreaUnivK+ku_phy_001+2016_A04/about,자연
"고전문헌과 역사문화, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:KoreaUnivK+ku_hum_001+2016_A02/about,인문
"동역학, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KAISTk+KMAE251+2015_K0101/about,공학
